eventType,eventID,parentEventID,license,rightsHolder,accessRights,datasetID,institutionCode,datasetName,informationWithheld,dataGeneralizations,samplingProtocol,eventDate,eventRemarks,locationID,continent,countryCode,locality,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,georeferenceRemarks,collectionCode,basisOfRecord,recordedBy,individualCount,sex,lifeStage,behavior,occurrenceStatus,occurrenceRemarks,scientificName,kingdom,phylum,class,order,taxonRank,vernacularName,nomenclaturalCode
occurrence,INBO:MEETNET:OCC:0890566,INBO:MEETNET:EVENT:280077,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,8,unknown,adult,present,present,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0890567,INBO:MEETNET:EVENT:280077,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,male,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0890568,INBO:MEETNET:EVENT:280077,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0890569,INBO:MEETNET:EVENT:280077,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0647268,INBO:MEETNET:EVENT:196383,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0647269,INBO:MEETNET:EVENT:196383,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0647270,INBO:MEETNET:EVENT:196383,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0647264,INBO:MEETNET:EVENT:196383,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,male,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0647265,INBO:MEETNET:EVENT:196383,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0647266,INBO:MEETNET:EVENT:196383,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0647267,INBO:MEETNET:EVENT:196383,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0124979,INBO:MEETNET:EVENT:006791,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,8,male,adult,present,present,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0124980,INBO:MEETNET:EVENT:006791,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,13,female,adult,present,present,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0124981,INBO:MEETNET:EVENT:006791,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0124982,INBO:MEETNET:EVENT:006791,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0124983,INBO:MEETNET:EVENT:006791,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0124984,INBO:MEETNET:EVENT:006791,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0124985,INBO:MEETNET:EVENT:006791,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0906238,INBO:MEETNET:EVENT:284067,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0906239,INBO:MEETNET:EVENT:284067,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0906240,INBO:MEETNET:EVENT:284067,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0906241,INBO:MEETNET:EVENT:284067,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0906242,INBO:MEETNET:EVENT:284067,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0906236,INBO:MEETNET:EVENT:284067,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,male,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0906237,INBO:MEETNET:EVENT:284067,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0812134,INBO:MEETNET:EVENT:249668,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,5,unknown,adult,present,present,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0812135,INBO:MEETNET:EVENT:249668,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,8,male,adult,present,present,casual observation,Coenagrion puella,Animalia,Arthropoda,Insecta,Odonata,species,Azuurwaterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0812136,INBO:MEETNET:EVENT:249668,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,58,unknown,adult,copula,present,casual observation,Coenagrion puella,Animalia,Arthropoda,Insecta,Odonata,species,Azuurwaterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0812137,INBO:MEETNET:EVENT:249668,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,205,male,adult,present,present,casual observation,Sympetrum sanguineum,Animalia,Arthropoda,Insecta,Odonata,species,Bloedrode heidelibel,ICZN
occurrence,INBO:MEETNET:OCC:0812138,INBO:MEETNET:EVENT:249668,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,203,female,adult,present,present,casual observation,Sympetrum sanguineum,Animalia,Arthropoda,Insecta,Odonata,species,Bloedrode heidelibel,ICZN
occurrence,INBO:MEETNET:OCC:0812139,INBO:MEETNET:EVENT:249668,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,2,unknown,adult,copula,present,casual observation,Sympetrum sanguineum,Animalia,Arthropoda,Insecta,Odonata,species,Bloedrode heidelibel,ICZN
occurrence,INBO:MEETNET:OCC:0812158,INBO:MEETNET:EVENT:249668,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0812159,INBO:MEETNET:EVENT:249668,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0812160,INBO:MEETNET:EVENT:249668,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0812161,INBO:MEETNET:EVENT:249668,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0812152,INBO:MEETNET:EVENT:249668,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,1,male,adult,present,present,casual observation,Crocothemis erythraea,Animalia,Arthropoda,Insecta,Odonata,species,Vuurlibel,ICZN
occurrence,INBO:MEETNET:OCC:0812153,INBO:MEETNET:EVENT:249668,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,1,female,adult,present,present,casual observation,Crocothemis erythraea,Animalia,Arthropoda,Insecta,Odonata,species,Vuurlibel,ICZN
occurrence,INBO:MEETNET:OCC:0812154,INBO:MEETNET:EVENT:249668,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,1,male,adult,present,present,casual observation,Aeshna cyanea,Animalia,Arthropoda,Insecta,Odonata,species,Blauwe glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0812155,INBO:MEETNET:EVENT:249668,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,1,female,adult,present,present,casual observation,Gomphus pulchellus,Animalia,Arthropoda,Insecta,Odonata,species,Plasrombout,ICZN
occurrence,INBO:MEETNET:OCC:0812156,INBO:MEETNET:EVENT:249668,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,male,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0812157,INBO:MEETNET:EVENT:249668,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0812146,INBO:MEETNET:EVENT:249668,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,3,male,adult,present,present,casual observation,Anax imperator,Animalia,Arthropoda,Insecta,Odonata,species,Grote keizerlibel,ICZN
occurrence,INBO:MEETNET:OCC:0812147,INBO:MEETNET:EVENT:249668,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,1,male,adult,present,present,casual observation,Erythromma najas,Animalia,Arthropoda,Insecta,Odonata,species,Grote roodoogjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0812148,INBO:MEETNET:EVENT:249668,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,3,male,adult,present,present,casual observation,Erythromma viridulum,Animalia,Arthropoda,Insecta,Odonata,species,Kleine roodoogjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0812149,INBO:MEETNET:EVENT:249668,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,2,unknown,adult,copula,present,casual observation,Erythromma viridulum,Animalia,Arthropoda,Insecta,Odonata,species,Kleine roodoogjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0812150,INBO:MEETNET:EVENT:249668,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,1,male,adult,present,present,casual observation,Ischnura elegans,Animalia,Arthropoda,Insecta,Odonata,species,Lantaarntje,ICZN
occurrence,INBO:MEETNET:OCC:0812151,INBO:MEETNET:EVENT:249668,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,1,unknown,adult,present,present,casual observation,Ischnura elegans,Animalia,Arthropoda,Insecta,Odonata,species,Lantaarntje,ICZN
occurrence,INBO:MEETNET:OCC:0812140,INBO:MEETNET:EVENT:249668,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,138,male,adult,present,present,casual observation,Platycnemis pennipes,Animalia,Arthropoda,Insecta,Odonata,species,Blauwe breedscheenjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0812141,INBO:MEETNET:EVENT:249668,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,145,female,adult,present,present,casual observation,Platycnemis pennipes,Animalia,Arthropoda,Insecta,Odonata,species,Blauwe breedscheenjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0812142,INBO:MEETNET:EVENT:249668,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,1,male,adult,present,present,casual observation,Orthetrum cancellatum,Animalia,Arthropoda,Insecta,Odonata,species,Gewone oeverlibel,ICZN
occurrence,INBO:MEETNET:OCC:0812143,INBO:MEETNET:EVENT:249668,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,2,female,adult,present,present,casual observation,Orthetrum cancellatum,Animalia,Arthropoda,Insecta,Odonata,species,Gewone oeverlibel,ICZN
occurrence,INBO:MEETNET:OCC:0812144,INBO:MEETNET:EVENT:249668,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,16,male,adult,present,present,casual observation,Lestes sponsa,Animalia,Arthropoda,Insecta,Odonata,species,Gewone pantserjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0812145,INBO:MEETNET:EVENT:249668,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,14,female,adult,present,present,casual observation,Lestes sponsa,Animalia,Arthropoda,Insecta,Odonata,species,Gewone pantserjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0494263,INBO:MEETNET:EVENT:054969,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,23,unknown,adult,present,present,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0494264,INBO:MEETNET:EVENT:054969,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,8,unknown,adult,copula,present,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0494265,INBO:MEETNET:EVENT:054969,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,male,adult,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0494266,INBO:MEETNET:EVENT:054969,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0494267,INBO:MEETNET:EVENT:054969,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0494268,INBO:MEETNET:EVENT:054969,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0494269,INBO:MEETNET:EVENT:054969,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0796765,INBO:MEETNET:EVENT:247013,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,2,unknown,adult,present,present,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0796766,INBO:MEETNET:EVENT:247013,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,male,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0796767,INBO:MEETNET:EVENT:247013,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0796768,INBO:MEETNET:EVENT:247013,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0796769,INBO:MEETNET:EVENT:247013,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0796770,INBO:MEETNET:EVENT:247013,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0796771,INBO:MEETNET:EVENT:247013,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0669428,INBO:MEETNET:EVENT:200540,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,male,adult,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0669429,INBO:MEETNET:EVENT:200540,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0669430,INBO:MEETNET:EVENT:200540,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0669431,INBO:MEETNET:EVENT:200540,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0669432,INBO:MEETNET:EVENT:200540,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0669433,INBO:MEETNET:EVENT:200540,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0669434,INBO:MEETNET:EVENT:200540,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0125675,INBO:MEETNET:EVENT:006948,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,male,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0125676,INBO:MEETNET:EVENT:006948,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0125677,INBO:MEETNET:EVENT:006948,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0125678,INBO:MEETNET:EVENT:006948,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0125679,INBO:MEETNET:EVENT:006948,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0125680,INBO:MEETNET:EVENT:006948,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
